name,supplier,observed_count,inferred_topk,missing_topk
PRO_004548,SUP_0298,2,"[""银行金融服务"", ""数字政府"", ""法律服务"", ""数字社会"", ""金融信息服务"", ""数字技术研究和试验发展""]","[""数字政府"", ""法律服务"", ""金融信息服务"", ""数字技术研究和试验发展""]"
PRO_004546,SUP_0298,2,"[""银行金融服务"", ""数字政府"", ""金融信息服务"", ""数字社会"", ""数字技术研究和试验发展""]","[""金融信息服务"", ""数字社会"", ""数字技术研究和试验发展""]"
PRO_004575,SUP_0298,3,"[""资本投资服务"", ""数字金融"", ""银行金融服务"", ""数字社会"", ""数字化商务服务"", ""数字资本市场服务""]","[""资本投资服务"", ""数字金融"", ""数字资本市场服务""]"
PRO_004710,SUP_0298,2,"[""银行金融服务"", ""贸易经纪与代理"", ""数字社会"", ""数字资本市场服务"", ""数字金融"", ""数字技术研究和试验发展"", ""互联网批发零售"", ""其他未列明金融业"", ""行政办公自动化"", ""智能制造""]","[""贸易经纪与代理"", ""数字社会"", ""数字资本市场服务"", ""数字金融"", ""数字技术研究和试验发展"", ""互联网批发零售"", ""其他未列明金融业"", ""行政办公自动化"", ""智能制造""]"
PRO_004558,SUP_0298,5,"[""银行金融服务"", ""住宅房屋建筑"", ""其他商务服务业"", ""其他未列明食品制造"", ""数字政府"", ""贸易经纪与代理"", ""正餐服务"", ""食品、饮料及烟草制品专门零售"", ""数字社会"", ""数字金融""]","[""住宅房屋建筑"", ""其他商务服务业"", ""其他未列明食品制造"", ""数字政府"", ""贸易经纪与代理"", ""正餐服务"", ""食品、饮料及烟草制品专门零售"", ""数字金融""]"
PRO_004638,SUP_0298,3,"[""银行金融服务"", ""数字社会"", ""数字金融"", ""数字政府"", ""数字资本市场服务"", ""智能制造"", ""数字技术研究和试验发展""]","[""数字社会"", ""数字金融"", ""数字政府"", ""数字资本市场服务"", ""智能制造""]"
PRO_004551,SUP_0298,3,"[""房地产开发经营"", ""土地调查评估服务"", ""银行金融服务"", ""数字政府"", ""土地登记服务"", ""数字技术研究和试验发展"", ""互联网房地产业"", ""数字化商务服务"", ""木质家具制造"", ""行政办公自动化""]","[""土地调查评估服务"", ""土地登记服务"", ""数字技术研究和试验发展"", ""互联网房地产业"", ""数字化商务服务"", ""木质家具制造"", ""行政办公自动化""]"
PRO_004650,SUP_0298,2,"[""银行金融服务"", ""数字政府"", ""数字社会"", ""数字金融"", ""数字资本市场服务"", ""电信"", ""互联网保险"", ""数字技术研究和试验发展""]","[""银行金融服务"", ""数字政府"", ""数字资本市场服务"", ""电信"", ""互联网保险"", ""数字技术研究和试验发展""]"
PRO_004529,SUP_0298,1,"[""银行金融服务"", ""数字社会"", ""数字政府"", ""数字金融"", ""数字技术研究和试验发展"", ""其他数字技术应用业"", ""行政办公自动化""]","[""银行金融服务"", ""数字社会"", ""数字政府"", ""数字金融"", ""数字技术研究和试验发展"", ""其他数字技术应用业"", ""行政办公自动化""]"
PRO_004649,SUP_0298,4,"[""数字资本市场服务"", ""互联网零售"", ""数字社会"", ""金融信息服务"", ""银行金融服务"", ""智慧配送"", ""数字金融"", ""法律服务"", ""社会团体"", ""数字化商务服务""]","[""数字资本市场服务"", ""互联网零售"", ""数字社会"", ""智慧配送"", ""数字金融"", ""法律服务"", ""社会团体"", ""数字化商务服务""]"
PRO_004571,SUP_0298,2,"[""银行金融服务"", ""数字社会"", ""数字政府"", ""数字技术研究和试验发展"", ""法律服务"", ""数字金融"", ""其他数字技术应用业""]","[""银行金融服务"", ""数字社会"", ""数字技术研究和试验发展"", ""法律服务"", ""数字金融"", ""其他数字技术应用业""]"
PRO_004631,SUP_0298,3,"[""银行金融服务"", ""法律服务"", ""数字化商务服务"", ""金融信息服务"", ""数字社会"", ""网上税务办理"", ""数字技术研究和试验发展"", ""数字政府"", ""行政办公自动化""]","[""法律服务"", ""数字化商务服务"", ""金融信息服务"", ""网上税务办理"", ""数字政府"", ""行政办公自动化""]"
PRO_004567,SUP_0298,2,"[""银行金融服务"", ""数字社会"", ""数字政府"", ""数字资本市场服务"", ""数字技术研究和试验发展"", ""法律服务"", ""金融信息服务"", ""数字金融"", ""其他数字技术应用业""]","[""数字社会"", ""数字资本市场服务"", ""数字技术研究和试验发展"", ""法律服务"", ""金融信息服务"", ""数字金融"", ""其他数字技术应用业""]"
PRO_004561,SUP_0298,2,"[""银行金融服务"", ""数字政府"", ""数字社会"", ""数字技术研究和试验发展"", ""金融信息服务"", ""法律服务"", ""数字金融"", ""其他数字技术应用业""]","[""数字政府"", ""数字技术研究和试验发展"", ""金融信息服务"", ""法律服务"", ""数字金融"", ""其他数字技术应用业""]"
PRO_004578,SUP_0298,3,"[""银行金融服务"", ""数字政府"", ""数字社会"", ""金融信息服务"", ""法律服务""]","[""数字政府"", ""金融信息服务"", ""法律服务""]"
PRO_004583,SUP_0298,2,"[""银行金融服务"", ""数字社会"", ""数字政府"", ""数字资本市场服务"", ""数字技术研究和试验发展"", ""法律服务"", ""数字金融"", ""其他数字技术应用业"", ""行政办公自动化""]","[""数字社会"", ""数字资本市场服务"", ""数字技术研究和试验发展"", ""法律服务"", ""数字金融"", ""其他数字技术应用业"", ""行政办公自动化""]"
PRO_004669,SUP_0298,2,"[""数字社会"", ""银行金融服务"", ""数字金融"", ""数字技术研究和试验发展"", ""行政办公自动化"", ""数字化商务服务""]","[""银行金融服务"", ""数字技术研究和试验发展"", ""行政办公自动化"", ""数字化商务服务""]"
PRO_004619,SUP_0298,3,"[""银行金融服务"", ""房地产开发经营"", ""土地登记服务"", ""土地调查评估服务"", ""数字社会"", ""数字政府"", ""数字技术研究和试验发展"", ""行政办公自动化""]","[""房地产开发经营"", ""土地登记服务"", ""土地调查评估服务"", ""数字社会"", ""数字技术研究和试验发展"", ""行政办公自动化""]"
PRO_004712,SUP_0298,2,"[""银行金融服务"", ""网上税务办理"", ""数字社会"", ""数字技术研究和试验发展"", ""法律服务"", ""其他数字政府""]","[""网上税务办理"", ""数字社会"", ""数字技术研究和试验发展"", ""法律服务"", ""其他数字政府""]"
PRO_004535,SUP_0298,3,"[""银行金融服务"", ""法律服务"", ""数字化商务服务"", ""金融信息服务"", ""数字社会"", ""网上税务办理"", ""数字技术研究和试验发展"", ""数字政府"", ""行政办公自动化""]","[""法律服务"", ""数字化商务服务"", ""金融信息服务"", ""网上税务办理"", ""数字政府"", ""行政办公自动化""]"
PRO_004659,SUP_0298,2,"[""银行金融服务"", ""数字政府"", ""数字社会"", ""数字资本市场服务"", ""数字金融"", ""法律服务"", ""其他数字技术应用业"", ""基础软件开发"", ""智能制造"", ""数字技术研究和试验发展""]","[""银行金融服务"", ""数字社会"", ""数字资本市场服务"", ""法律服务"", ""其他数字技术应用业"", ""基础软件开发"", ""智能制造"", ""数字技术研究和试验发展""]"
PRO_004665,SUP_0298,1,"[""银行金融服务"", ""数字资本市场服务"", ""知识产权服务"", ""数字政府"", ""基础软件开发"", ""数字社会"", ""数字金融"", ""智能制造""]","[""数字资本市场服务"", ""知识产权服务"", ""数字政府"", ""基础软件开发"", ""数字社会"", ""数字金融"", ""智能制造""]"
PRO_004598,SUP_0298,1,"[""银行金融服务"", ""数字资本市场服务"", ""知识产权服务"", ""数字政府"", ""基础软件开发"", ""数字社会"", ""数字金融"", ""智能制造""]","[""数字资本市场服务"", ""知识产权服务"", ""数字政府"", ""基础软件开发"", ""数字社会"", ""数字金融"", ""智能制造""]"
PRO_004564,SUP_0298,2,"[""银行金融服务"", ""行政办公自动化"", ""人力资源服务"", ""人身保险"", ""数字资本市场服务"", ""数字社会"", ""数字技术研究和试验发展"", ""咨询与调查"", ""互联网保险"", ""数字化商务服务""]","[""行政办公自动化"", ""人力资源服务"", ""人身保险"", ""数字资本市场服务"", ""数字技术研究和试验发展"", ""咨询与调查"", ""互联网保险"", ""数字化商务服务""]"
PRO_004661,SUP_0298,2,"[""银行金融服务"", ""法律服务"", ""金融信息服务"", ""数字社会"", ""数字政府"", ""数字技术研究和试验发展""]","[""法律服务"", ""金融信息服务"", ""数字政府"", ""数字技术研究和试验发展""]"
PRO_004569,SUP_0298,3,"[""银行金融服务"", ""数字政府"", ""法律服务"", ""数字金融"", ""数字社会"", ""金融信息服务"", ""数字技术研究和试验发展"", ""其他数字技术应用业""]","[""数字政府"", ""法律服务"", ""数字金融"", ""金融信息服务"", ""其他数字技术应用业""]"
PRO_004622,SUP_0298,2,"[""银行金融服务"", ""数字社会"", ""互联网零售"", ""其他数字技术应用业"", ""数字技术研究和试验发展"", ""电信"", ""行政办公自动化"", ""互联网保险""]","[""数字社会"", ""互联网零售"", ""其他数字技术应用业"", ""数字技术研究和试验发展"", ""电信"", ""行政办公自动化"", ""互联网保险""]"
PRO_004706,SUP_0298,1,"[""银行金融服务"", ""广告业"", ""智能道路运输"", ""智慧配送"", ""数字社会"", ""互联网零售"", ""数字技术研究和试验发展"", ""电信"", ""互联网保险"", ""数据资源与产权交易""]","[""广告业"", ""智能道路运输"", ""智慧配送"", ""数字社会"", ""互联网零售"", ""数字技术研究和试验发展"", ""电信"", ""互联网保险"", ""数据资源与产权交易""]"
PRO_001766,SUP_0127,1,"[""银行金融服务"", ""智能道路运输"", ""智慧配送"", ""广告业"", ""人力资源服务"", ""数字金融"", ""行政办公自动化"", ""智慧教育"", ""数字社会"", ""互联网零售""]","[""智能道路运输"", ""智慧配送"", ""广告业"", ""人力资源服务"", ""数字金融"", ""行政办公自动化"", ""智慧教育"", ""数字社会"", ""互联网零售""]"
PRO_001323,SUP_0104,4,"[""银行金融服务"", ""互联网零售"", ""数字技术研究和试验发展"", ""电信"", ""数字金融"", ""非金融机构支付服务"", ""数字政府"", ""互联网资讯服务"", ""互联网金融"", ""机械设备经营租赁""]","[""数字技术研究和试验发展"", ""电信"", ""数字金融"", ""非金融机构支付服务"", ""数字政府"", ""互联网资讯服务"", ""互联网金融"", ""机械设备经营租赁""]"
PRO_005722,SUP_0353,1,"[""银行金融服务"", ""金融信息服务"", ""其他数字金融"", ""数字政府"", ""互联网保险"", ""行政办公自动化"", ""数字社会"", ""数字技术研究和试验发展""]","[""金融信息服务"", ""其他数字金融"", ""数字政府"", ""互联网保险"", ""行政办公自动化"", ""数字社会"", ""数字技术研究和试验发展""]"
PRO_000718,SUP_0047,2,"[""汽车零部件及配件制造"", ""动漫、游戏及其他数字内容服务"", ""数字化零售"", ""数字金融"", ""智能道路运输"", ""其他数字政府"", ""数字政府"", ""稻谷种植"", ""农业科学研究和试验发展"", ""国家行政机构""]","[""汽车零部件及配件制造"", ""动漫、游戏及其他数字内容服务"", ""数字化零售"", ""数字金融"", ""智能道路运输"", ""其他数字政府"", ""数字政府"", ""稻谷种植"", ""农业科学研究和试验发展"", ""国家行政机构""]"
PRO_000717,SUP_0047,1,"[""综合管理服务"", ""人力资源服务"", ""动漫、游戏及其他数字内容服务"", ""国家行政机构"", ""橡胶制品业"", ""塑料制品业"", ""数字金融"", ""咨询与调查"", ""货币银行服务"", ""财产保险""]","[""综合管理服务"", ""人力资源服务"", ""动漫、游戏及其他数字内容服务"", ""国家行政机构"", ""橡胶制品业"", ""塑料制品业"", ""数字金融"", ""咨询与调查"", ""货币银行服务"", ""财产保险""]"
PRO_001817,SUP_0131,1,"[""银行金融服务"", ""专业公共卫生服务"", ""广告业"", ""互联网保险"", ""其他数字政府""]","[""银行金融服务"", ""专业公共卫生服务"", ""广告业"", ""互联网保险"", ""其他数字政府""]"
PRO_004152,SUP_0268,1,"[""银行金融服务"", ""货币银行服务"", ""网络借贷服务"", ""数字化租赁"", ""互联网保险"", ""数字化零售""]","[""银行金融服务"", ""货币银行服务"", ""网络借贷服务"", ""数字化租赁"", ""互联网保险"", ""数字化零售""]"
PRO_005724,SUP_0353,1,"[""银行金融服务"", ""数字化商务服务"", ""数字政府"", ""网上税务办理"", ""金融信息服务"", ""互联网批发零售"", ""数字金融"", ""其他未列明金融业"", ""数字资本市场服务""]","[""数字化商务服务"", ""数字政府"", ""网上税务办理"", ""金融信息服务"", ""互联网批发零售"", ""数字金融"", ""其他未列明金融业"", ""数字资本市场服务""]"
PRO_004153,SUP_0268,1,"[""其他数字金融"", ""银行金融服务"", ""智能道路运输"", ""智慧配送"", ""人力资源服务"", ""专业公共卫生服务"", ""货币银行服务"", ""工程和技术研究和试验发展"", ""行政办公自动化"", ""智慧教育""]","[""其他数字金融"", ""银行金融服务"", ""智能道路运输"", ""智慧配送"", ""人力资源服务"", ""专业公共卫生服务"", ""货币银行服务"", ""工程和技术研究和试验发展"", ""行政办公自动化"", ""智慧教育""]"
